time,des_dof_pos_right_ankle_joint,dof_pos_right_ankle_joint,dof_vel_right_ankle_joint,des_dof_pos_right_hip_pitch_joint,dof_pos_right_hip_pitch_joint,dof_vel_right_hip_pitch_joint,des_dof_pos_right_knee_joint,dof_pos_right_knee_joint,dof_vel_right_knee_joint
9.6,-0.31171227346116215,-0.5833285532075737,2.4431521558134643,0.025525148730700397,-0.07462992081346424,-5.461170287329593,1.0719064548650519,0.8258895627938289,0.2918940907868163
9.602,-0.27415480936552716,-0.5757715802319441,2.922559921977149,0.05056346044609133,-0.08487067561662326,-5.354265427058016,1.1032043274935452,0.8281131422552688,0.5987051710327966
9.604,-0.23683375132601434,-0.5668461119839338,3.3940302711119767,0.07544416714940334,-0.0957605417969815,-5.264036332882668,1.1343052620472553,0.8312414638855892,0.8959056875628042
9.606,-0.20002467995828851,-0.55766983058179,3.8785999004540566,0.09998354975056771,-0.10532343021233122,-5.153964916392042,1.1649793998523963,0.8346142932836659,1.2197553312608436
9.608,-0.16375385712857143,-0.5468605753885715,4.345283340516429,0.12416410068642858,-0.11535421396214286,-5.063986613867143,1.1952051776021428,0.8388811832146429,1.530727908249643
9.61,-0.1283571795004178,-0.5361836603686466,4.762269742613022,0.14776187644407307,-0.12449272046780145,-4.8886266704434,1.2247023955618956,0.8439255396675396,1.853627473316629
9.612,-0.09374031382287076,-0.5243652216428571,5.179083709203296,0.1708397918397856,-0.13325424156318683,-4.734995307354396,1.2535497251877308,0.8492566430219781,2.1926534199560437
9.614,-0.06020444993890215,-0.5113651013043322,5.575039418610574,0.19319703663102628,-0.14203795455269125,-4.580386366599117,1.2814963281284009,0.855730342581573,2.54906507316971
9.616,-0.027762189143231027,-0.49799886233916246,5.92705078805496,0.21482520717439924,-0.15005282122507732,-4.382133019385201,1.3085315329452771,0.8630307173147751,2.920589091594456
9.618,0.003320464017512509,-0.48466154937395406,6.277757422655982,0.23554697342494638,-0.15765911321272832,-4.162816479159222,1.3344336782866333,0.8703184607097231,3.2434103568611667
9.62,0.03305066170082211,-0.4699543069730112,6.6036586079684145,0.25536710896926007,-0.16444707131997643,-3.9455452508971125,1.3592088485837006,0.8786370671860931,3.594872918854331
