time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.78,0.699999988,0.6984296789420996,0.09049227509380572
8.782,0.699999988,0.6980618426282741,-0.05965080605848582
8.784,0.699999988,0.698437929,0.04891867369661582
8.786,0.699999988,0.6984295639122452,-0.05119489470072732
8.788,0.699999988,0.698054552,-0.18780930530083234
8.79,0.699999988,0.698054552,-0.025349570463040615
8.792,0.699999988,0.6980639004340431,-0.1096588206598073
8.794,0.699999988,0.698437929,-0.06769231648653501
8.796,0.699999988,0.698437929,0.07465659753208619
8.798,0.699999988,0.698437929,0.04380432193463974
8.8,0.699999988,0.6984296106149261,0.13332530955412494
8.802,0.699999988,0.698054552,-0.01310317830411449
8.804,0.699999988,0.698054552,-0.02028780561326361
8.806,0.699999988,0.6980619308041841,-0.0709214470376569
8.808,0.699999988,0.6984294865830258,0.0851705063501964
8.81,0.699999988,0.698062425533612,0.0387532247441194
8.812,0.699999988,0.6984294550698752,0.02942552795365419
8.814,0.699999988,0.6980618391420204,-0.05064157664482965
8.816,0.699999988,0.6984295639122452,0.05320881811136282
8.818,0.699999988,0.6980630064933842,0.07841451533210156
8.82,0.699999988,0.698437929,0.07041679620879121
8.822,0.699999988,0.698437929,0.044422864837358716
8.824,0.699999988,0.698437929,-0.04048890943156891
8.826,0.699999988,0.6984294714821131,0.022787016384688767
8.828,0.699999988,0.698054552,-0.08523946575549483
8.83,0.699999988,0.6980618391420204,-0.1719792327548117
8.832,0.699999988,0.6984295298630432,0.04599256272464983
8.834,0.699999988,0.698054552,-0.047570810546123714
8.836,0.699999988,0.6980629368054202,-0.0836758581488173
8.838,0.699999988,0.698437929,0.030747080549497846
8.84,0.699999988,0.6984295041381823,0.07868372306473188
8.842,0.699999988,0.6980636756792004,-0.05086347725940028
8.844,0.699999988,0.6984294966203781,0.022427299445250265
8.846,0.699999988,0.6980619757477886,0.0362718156555104
8.848,0.699999988,0.698437929,0.0552690071829559
8.85,0.699999988,0.6984295649095136,-0.031213938158082977
8.852,0.699999988,0.6980629368054202,-0.027594685042672054
8.854,0.699999988,0.698437929,0.0019893361295299605
8.856,0.699999988,0.698437929,0.06406782287452335
8.858,0.699999988,0.698437929,0.02847982176783367
8.86,0.699999988,0.6984287035932907,-0.0282654780461119
8.862,0.699999988,0.6980617316893157,-0.028525876009843937
8.864,0.699999988,0.6984281361931804,0.03312980928751337
8.866,0.699999988,0.6980630521933484,-0.06801001788663727
8.868,0.699999988,0.698437929,0.06270883569336819
8.87,0.699999988,0.698437929,0.10375537141283307
8.872,0.699999988,0.698437929,0.14103483351055962
8.874,0.699999988,0.6984293404780744,0.06599971703527169
8.876,0.699999988,0.698054552,0.0501584616852116
8.878,0.699999988,0.6980619308041841,0.07603026846276151
8.88,0.699999988,0.698437929,0.10039364191651759
8.882,0.699999988,0.6984293404780744,0.05069438083746425
8.884,0.699999988,0.698054552,-0.03510742003044413
8.886,0.699999988,0.6980635431034524,-0.07085899920083333
8.888,0.699999988,0.698437929,-0.12752302532304208
8.89,0.699999988,0.6984294318453289,0.0021873594327931367
8.892,0.699999988,0.698054552,-0.0010343032073228723
8.894,0.699999988,0.698054552,0.05685499968241062
8.896,0.699999988,0.698054552,0.11170836270513891
8.898,0.699999988,0.698054552,-0.10914144451990465
8.9,0.699999988,0.698062985382283,0.020932300724732462
8.902,0.699999988,0.698437929,-0.0983392829518173
8.904,0.699999988,0.698437929,-0.016385378947569113
8.906,0.699999988,0.698437929,0.034030920743589745
8.908,0.699999988,0.698437929,0.019917489
8.91,0.699999988,0.698437929,-0.0073617685733237724
8.912,0.699999988,0.6984295212088201,0.11765981312109654
8.914,0.699999988,0.6980629170877548,-0.044181080788959104
8.916,0.699999988,0.6984295031318681,-0.008107279615384615
8.918,0.699999988,0.6980637508512594,-0.0626649526744658
8.92,0.699999988,0.698437929,-0.03237256075488561
8.922,0.699999988,0.698437929,0.09884727946739001
8.924,0.699999988,0.6984283434392701,-0.0037002425390449106
8.926,0.699999988,0.6980619316863941,0.0007335671255380202
8.928,0.699999988,0.698437929,-0.0012004898298557292
8.93,0.699999988,0.698437929,-0.017809924479017646
8.932,0.699999988,0.6984294105234078,0.10018294293963878
8.934,0.699999988,0.6980618858498326,-0.0894470799354376
8.936,0.699999988,0.698429472490521,-0.020902284798497678
8.938,0.699999988,0.6980630521933484,-0.03372330581177733
8.94,0.699999988,0.698437929,-0.009497252460962566
8.942,0.699999988,0.698430639243602,-0.12313242513728774
8.944,0.699999988,0.698054552,0.01856595118383405
8.946,0.699999988,0.6980630978933127,-0.0027602781178924785
8.948,0.699999988,0.698437929,0.04409456450855513
8.95,0.699999988,0.6984306401152697,0.06924174997034557
8.952,0.699999988,0.6980629617958989,-0.017801556430138293
8.954,0.699999988,0.698437929,0.03988949082972358
8.956,0.699999988,0.698437929,0.08063881429676344
8.958,0.699999988,0.698437929,-0.01460545152900536
8.96,0.699999988,0.698437929,-0.018860089127540045
8.962,0.699999988,0.698437929,-0.008070161812136326
8.964,0.699999988,0.698437929,0.06223439829758649
8.966,0.699999988,0.6984304603193499,0.0769971754027728
8.968,0.699999988,0.6980629607934199,-0.15182122510036952
8.97,0.699999988,0.698437929,0.05110054364604729
8.972,0.699999988,0.6984288857969979,-0.019275264043602573
8.974,0.699999988,0.6980633952844508,-0.0865309387595315
8.976,0.699999988,0.698437929,0.08981070622438267
8.978,0.699999988,0.698437929,-0.06240393838179219
8.98,0.699999988,0.6984280755345257,-0.025993346489873267
8.982,0.699999988,0.698062018895806,0.05910296593177202
8.984,0.699999988,0.698437929,0.07795101436560935
8.986,0.699999988,0.698437929,0.11637078067127697
8.988,0.699999988,0.698437929,0.03368748859367164
8.99,0.699999988,0.6984287682592593,0.07072913600477897
8.992,0.699999988,0.6980645602921683,-8.576090022648704e-05
8.994,0.699999988,0.698437929,0.025177002
8.996,0.6873438683168788,0.698437929,0.02750103573007376
8.998,0.349999994,0.6984288509391956,0.10942271190706807
9.0,0.349999994,0.6980293016852647,-0.1512331562041011
9.002,0.349999994,0.6968020072859867,-1.1707898208133938
9.004,0.349999994,0.6921689676571564,-2.320485539441631
9.006,0.349999994,0.6860395247880461,-2.968305560351656
9.008,0.349999994,0.6794462677997617,-3.358421779419309
9.01,0.349999994,0.6717552786389982,-3.8613884323384617
9.012,0.349999994,0.6632930856790299,-4.281073311151807
9.014,0.349999994,0.6541209914356837,-4.518766039297999
9.016,0.349999994,0.6452873118389679,-4.578739277954486
9.018,0.349999994,0.6356869808229836,-4.722929812283488
9.02,0.349999994,0.6264990672438503,-4.640324819750802
9.022,0.349999994,0.6173199943245351,-4.607697096258548
9.024,0.349999994,0.6080658206690519,-4.538164920157066
9.026,0.349999994,0.5992482669841459,-4.395428235982715
9.028,0.349999994,0.5908096185368233,-4.337630347667341
9.03,0.349999994,0.5823966777224802,-4.226242791001785
9.032,0.349999994,0.5743532480297903,-3.9837140312385606
9.034,0.349999994,0.5663178976015504,-3.8584832543364342
9.036,0.349999994,0.5590345226304528,-3.5913262144886486
9.038,0.349999994,0.5521489026018164,-3.456989980734226
9.04,0.349999994,0.545228099836394,-3.229404169011686
9.042,0.349999994,0.5383456090625447,-3.2851929882365978
9.044,0.349999994,0.5325882112866659,-3.0406810358189604
9.046,0.349999994,0.5264702537559196,-2.8453957290063383
9.048,0.349999994,0.5207064393120762,-2.856152148793932
9.05,0.349999994,0.5153458500530086,-2.5411714042320916
9.052,0.349999994,0.5099676914866668,-2.533683133810476
9.054,0.349999994,0.5046119096044624,-2.662945359578809
9.056,0.349999994,0.4996287382109403,-2.4898771951662497
9.058,0.349999994,0.4950263795542039,-2.3667876161348835
9.06,0.349999994,0.49042188871189657,-2.3354437596081126
9.062,0.349999994,0.48584645150773503,-2.2661000552613
9.064,0.349999994,0.481570869000358,-2.138006336144988
9.066,0.349999994,0.477358515328408,-2.067457157471163
9.068,0.349999994,0.47352427776211453,-1.9433986314757707
9.07,0.349999994,0.4696933689312345,-1.8974221770887678
9.072,0.349999994,0.4658843909747499,-1.7956332387198666
9.074,0.349999994,0.4620523178887168,-1.8131738115666627
9.076,0.349999994,0.4582255451115348,-1.794733034769304
9.078,0.349999994,0.45477345935254115,-1.700492770691959
9.08,0.349999994,0.45131873986373394,-1.6913240441047925
9.082,0.349999994,0.4478742621121707,-1.5458920088126116
9.084,0.349999994,0.44480559612847304,-1.586362798299691
9.086,0.349999994,0.44174816872208134,-1.5234444164914887
9.088,0.349999994,0.4386525899433242,-1.4243744747925067
9.09,0.349999994,0.43596489863006677,-1.275220706672389
9.092,0.349999994,0.4332919498391858,-1.2862331874957744
9.094,0.349999994,0.43098236885969055,-1.3035376680126374
9.096,0.349999994,0.42832910188217055,-1.1891837425069767
9.098,0.349999994,0.42602675879618135,-1.1023052647834128
9.1,0.349999994,0.42373178810716405,-1.0946693107357728
9.102,0.349999994,0.42181238285715983,-1.0843440449335158
