time,des_dof_pos_left_hip_roll_joint,dof_pos_left_hip_roll_joint,dof_vel_left_hip_roll_joint
8.482,0.3362236330053629,0.32101843628711096,2.8637064090730893
8.484,0.29702852241626054,0.32560395368508616,2.246251702690434
8.486,0.2567573994494382,0.32865671803576535,1.5532023713113972
8.488,0.21525441497161937,0.3309453702427068,0.9290944369366332
8.49,0.17299313602288985,0.3317017617819092,0.30375100602431176
8.492,0.13006236824408793,0.3313052092174688,-0.2690575153430778
8.494,0.08675537746846633,0.3297650036723292,-0.7760531247682737
8.496,0.04288299341040946,0.3270516179260584,-1.5221190800184854
8.498,-0.0011275471954420714,0.3228156628063743,-2.1639071438484305
8.5,-0.0451124413870355,0.3173992557647754,-2.739558613956265
8.502,-0.0887146072702929,0.3109219875840286,-3.4283960181680575
8.504,-0.1322514583239957,0.30323793519756187,-3.9911591423193498
8.506,-0.17514933383966647,0.2939986673076923,-4.536579279040724
8.508,-0.21732105514634145,0.2840254069311987,-5.148721006635163
8.51,-0.2585990429623431,0.27290289741281226,-5.708438634245727
8.512,-0.2990407199435965,0.2602055239760229,-6.323845934323512
8.514,-0.33819858941629877,0.24714073153128746,-6.706707260847279
8.516,-0.37604386930521183,0.23284952925932084,-7.185471630308597
8.518,-0.4123077782140301,0.2175570815360457,-7.6650849644757315
8.52,-0.44703835977134,0.20146373340806104,-8.207664623030766
8.522,-0.47997953720409864,0.18419570566508145,-8.526751867330876
8.524,-0.5110036944624525,0.16696654563955285,-8.851293584192176
8.526,-0.5399491225371921,0.14821366649205023,-9.220842889851045
8.528,-0.5669310160011928,0.12935466980719149,-9.53391921142456
8.53,-0.5916010387819136,0.10975121031592783,-9.626261157560164
8.532,-0.6139396416065437,0.09013118669867903,-10.027682143611568
8.534,-0.6338040257505071,0.0698353143950999,-10.152269034510704
8.536,-0.6512197309463966,0.04954742158119658,-10.250608775370608
8.538,-0.666040948591294,0.02891776116993777,-10.287877071339876
8.54,-0.6782463123028504,0.008124255550053437,-10.461769100394015
8.542,-0.6877476128193132,-0.012514914097175683,-10.401383903767353
8.544,-0.6945833657399905,-0.0336895954404465,-10.413013418856787
8.546,-0.698652636704185,-0.05432649942105263,-10.360505505124403
8.548,-0.6999658621152155,-0.07511189235108152,-10.427634523185525
8.55,-0.6985310591001556,-0.09576114965900934,-10.302704013476669
8.552,-0.6943089550948636,-0.11615996673132202,-10.145323996499227
8.554,-0.6873654701446287,-0.1356524190513035,-9.870724205928365
8.556,-0.6777050531335234,-0.15526844170105789,-9.687368864045643
8.558,-0.6654205147598709,-0.17363017770581202,-9.215655752241807
8.56,-0.6504086099344614,-0.19208509611585944,-8.971033659529914
8.562,-0.6328886823386577,-0.20888971380251345,-8.438326303517055
8.564,-0.6128693738175875,-0.2250530484914408,-8.025883711
8.566,-0.5905001572575974,-0.2399673372970581,-7.413136118218728
8.568,-0.565637196865419,-0.2538089814937656,-6.877026487883624
8.57,-0.5386348409828368,-0.2664167282383686,-6.308656240914484
8.572,-0.5095098108100725,-0.27871517128829254,-5.755960175363691
8.574,-0.4784841781662477,-0.28902677630371254,-5.366607695064671
8.576,-0.4453231482931363,-0.29865064292070276,-4.62556524250926
8.578,-0.41054766219780614,-0.307049507515322,-3.9800799495909747
8.58,-0.374139008239368,-0.3143518877978129,-3.3930280470954477
8.582,-0.336383546133078,-0.32008233796878366,-2.779919801119842
8.584,-0.2970214124313796,-0.3246891837434101,-2.1782006286332223
8.586,-0.25666611724785404,-0.32811833753856273,-1.5735850534076288
8.588,-0.21526834393227992,-0.3300315099555291,-1.007479332690963
8.59,-0.173164024784689,-0.330792189,-0.30207851856374074
8.592,-0.13008988124558893,-0.33077724175789974,0.2881429015666429
8.594,-0.0866426771284863,-0.3292407034393015,0.9629741734907308
8.596,-0.04287305593030159,-0.3265323826735824,1.3487066367742544
8.598,0.000915585437806776,-0.3223591355321231,2.0488803416645056
8.6,0.04504342717464856,-0.31690256032146236,2.7859015661612636
8.602,0.08878996540500896,-0.31042223897666066,3.3146590659736686
8.604,0.1322274555827492,-0.30232732512032406,4.1944156908882535
8.606,0.17498840487997125,-0.2934964263588024,4.596043617110898
8.608,0.21739760827146948,-0.2830817037048848,5.254897446158725
8.61,0.25876455759873673,-0.2719208184307161,5.652267746675443
8.612,0.299077724244215,-0.259635831697239,6.250888608945846
8.614,0.33806166899281437,-0.246278852971456,6.795295492889662
8.616,0.37604022792688735,-0.23161106326814782,7.319267179708803
8.618,0.4123319141054953,-0.21668179026622988,7.665062897674806
8.62,0.44702663633333334,-0.20019833415325533,8.063406374741227
8.622,0.4798303366590093,-0.183465713097309,8.503515560872536
8.624,0.5109895451442893,-0.16567864301887245,8.900200080607023
8.626,0.540046576758818,-0.14760715437544697,9.285267967558998
8.628,0.5669309369162018,-0.12880613025652843,9.372624867446177
8.63,0.5914984508439071,-0.10941224400997236,9.63880564058933
8.632,0.6139123223598091,-0.08930975457517899,9.885300520088306
8.634,0.6338221984878456,-0.06933658749338735,10.018661650408196
8.636,0.6512131750062923,-0.049011255951761645,10.196821304534406
8.638,0.6659964790379368,-0.028084426414686826,10.49875306937581
8.64,0.6782461905458015,-0.007233666873804971,10.37958714779326
8.642,0.6877749141170442,0.013529843365487675,10.51580867008253
8.644,0.6945839444522256,0.03422804448409977,10.38008460131966
8.646,0.6986474797356954,0.055149547467796205,10.393668251775175
8.648,0.6999655672175986,0.0764055237608021,10.379431644683933
8.65,0.698514633181168,0.09638436709032411,10.162491372253218
8.652,0.6943095857873427,0.11669958553019738,10.228948190757949
8.654,0.687399012561939,0.1364784235759364,9.934002561191617
8.656,0.6777023969049493,0.15660564916364936,9.684121715307528
8.658,0.6653614115005363,0.174625000088407,9.2904993648407
8.66,0.6504063752581564,0.1930117690130193,8.873119749103209
8.662,0.6329725145387378,0.20976704167730326,8.503880998166746
8.664,0.6128592149689811,0.22558979256603773,7.778760981971699
8.666,0.5903993638603764,0.24094253197785978,7.500583338878229
8.668,0.5656430408093089,0.2547247879309121,6.814184685620607
8.67,0.5387468891600862,0.26766653878059327,6.210372382535967
8.672,0.5095140214355917,0.2796344726288303,5.808836398829737
8.674,0.4783533197769698,0.2903636524007156,5.366649377460346
8.676,0.4453265702921068,0.2995702034187751,4.653751722802317
8.678,0.4106920345673411,0.3083166198409691,4.095219698834013
8.68,0.37413090860934894,0.3152552778572965,3.4586258485874266
8.682,0.3362361055347338,0.321011493091105,2.888394225530588
8.684,0.29697486304913157,0.3256175828131319,2.2066987853908646
8.686,0.25666910796201625,0.32904361809112626,1.6456215378757912
8.688,0.21519358707646427,0.330949478505071,1.0222286126044626
8.69,0.17291888859386154,0.3317004976614763,0.2100300580029716
