time,u,y
1.3860000000000001,0.5,0.518615723
1.3880000000000001,0.5,0.518615723
1.3900000000000001,0.5,0.518615723
1.3920000000000001,0.5,0.518615723
1.3940000000000001,0.5,0.518615723
1.3960000000000001,0.5,0.518615723
1.3980000000000001,0.5,0.518615723
1.4000000000000001,0.5,0.518615723
1.4020000000000001,0.5,0.518615723
1.4040000000000001,0.5,0.518615723
1.4060000000000001,0.5,0.518615723
1.408,0.5,0.518615723
1.41,0.5,0.518615723
1.412,0.5,0.518615723
1.414,0.5,0.518615723
1.416,0.5,0.518615723
1.418,0.5,0.518615723
1.42,0.5,0.518615723
1.422,0.5,0.518615723
1.424,0.5,0.518615723
1.426,0.5,0.518615723
1.428,0.5,0.518615723
1.43,0.5,0.518615723
1.432,0.5,0.518615723
1.434,0.5,0.518615723
1.436,0.5,0.518615723
1.438,0.5,0.518615723
1.44,0.5,0.518615723
1.442,0.5,0.518615723
1.444,0.5,0.518615723
1.446,0.5,0.518615723
1.448,0.5,0.518615723
1.45,0.5,0.518615723
1.452,0.5,0.518615723
1.454,0.5,0.518615723
1.456,0.5,0.518615723
1.458,0.5,0.518615723
1.46,0.5,0.518615723
1.462,0.5,0.5183199647694338
1.464,0.5,0.518530129505178
1.466,0.5,0.518615723
1.468,0.5,0.518615723
1.47,0.5,0.518615723
1.472,0.5,0.518615723
1.474,0.5,0.518615723
1.476,0.5,0.518615723
1.478,0.5,0.518615723
1.48,0.5,0.518615723
1.482,0.5,0.518615723
1.484,0.5,0.518615723
1.486,0.5,0.5183176624078158
1.488,0.5,0.5185259888825586
1.49,0.5,0.518615723
1.492,0.5,0.518615723
1.494,0.5,0.518615723
1.496,0.5,0.518615723
1.498,0.5,0.518615723
1.5,0.5,0.518615723
1.502,0.5,0.518615723
1.504,0.5,0.518615723
1.506,0.5,0.518615723
1.508,0.5,0.518615723
1.51,0.5,0.518615723
1.512,0.5,0.518615723
1.514,0.5,0.518615723
1.516,0.5,0.518615723
1.518,0.5,0.518615723
1.52,0.5,0.518615723
1.522,0.5,0.518615723
1.524,0.5,0.518615723
1.526,0.5,0.518615723
1.528,0.5,0.518615723
1.53,0.5,0.518615723
1.532,0.5,0.518615723
1.534,0.5,0.518615723
1.536,0.5,0.518615723
1.538,0.5,0.518615723
1.54,0.5,0.518615723
1.542,0.5,0.518615723
1.544,0.5,0.518615723
1.546,0.5,0.518615723
1.548,0.5,0.518615723
1.55,0.5,0.518615723
1.552,0.5,0.518615723
1.554,0.5,0.518615723
1.556,0.5,0.518615723
1.558,0.5,0.5183225484089677
1.56,0.5,0.5185295304681888
1.562,0.5,0.5183040434696551
1.564,0.5,0.5185457074914057
1.566,0.5,0.518615723
1.568,0.5,0.518615723
1.57,0.5,0.518615723
1.572,0.5,0.518615723
1.574,0.5,0.518615723
1.576,0.5,0.518615723
1.578,0.5,0.518615723
1.58,0.5,0.518615723
1.582,0.5,0.518615723
1.584,0.5,0.518615723
1.586,0.5,0.518615723
1.588,0.5,0.518615723
1.59,0.5,0.518615723
1.592,0.5,0.518615723
1.594,0.5,0.518615723
1.596,0.5,0.518615723
1.598,0.5,0.518615723
1.6,0.5,0.518615723
1.602,0.5,0.518615723
1.604,0.5,0.518615723
1.606,0.5,0.518615723
1.608,0.5,0.518615723
1.61,0.5,0.518615723
1.612,0.5,0.518615723
1.614,0.5,0.518615723
1.616,0.5,0.518615723
1.618,0.5,0.518615723
1.62,0.5,0.518615723
1.622,0.5,0.518615723
1.624,0.5,0.518615723
1.6260000000000001,0.5,0.518615723
1.6280000000000001,0.5,0.518615723
1.6300000000000001,0.5,0.518615723
1.6320000000000001,0.5,0.518615723
1.6340000000000001,0.5,0.518615723
1.6360000000000001,0.5,0.518615723
1.6380000000000001,0.5,0.518615723
1.6400000000000001,0.5,0.518615723
1.6420000000000001,0.5,0.5183101195826331
1.6440000000000001,0.5,0.5185455482055941
1.6460000000000001,0.5,0.518615723
1.6480000000000001,0.5,0.518615723
1.6500000000000001,0.5,0.518615723
1.6520000000000001,0.5,0.518615723
1.6540000000000001,0.5,0.518615723
1.6560000000000001,0.5,0.518615723
1.6580000000000001,0.5,0.518615723
1.6600000000000001,0.5,0.518615723
1.6620000000000001,0.5,0.518615723
1.6640000000000001,0.5,0.518615723
1.666,0.5,0.518615723
1.668,0.5,0.518615723
1.67,0.5,0.518615723
1.672,0.5,0.518615723
